Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
29H2,,Men's Alumni 8+,B,1,"Fat Cat B (Kopelman, J.)",06:19.86,,,,,,,,,,,
29H2,,Men's Alumni 8+,B,2,"Unaff. (USA) B (Kader, C.)",06:34.23,,,,,,,,,,,
29H2,,Men's Alumni 8+,B,3,"Syracuse Alumni (Jasper, S.)",06:40.77,,,,,,,,,,,
29H2,,Men's Alumni 8+,B,4,"UC San Diego (Huffman, D.)",06:47.26,,,,,,,,,,,
29H2,,Men's Alumni 8+,B,,UCLA (),,,,,,,,,,,,
16H1,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,A,1,"California  (Ryan, C.)",05:53.52,,,,,,,,,,,
16H1,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,A,2,"British Columbia  (Gerrard, K.)",06:21.61,,,,,,,,,,,
16H1,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,A,3,"UC Santa Barbara  (Ekman, J.)",06:27.14,,,,,,,,,,,
16H1,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,A,4,"Southern California  (Chauhan, N.)",06:54.04,,,,,,,,,,,
16H1,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,A,5,"Long Beach State  (Nogueda, J.)",07:04.34,,,,,,,,,,,
16H2,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,B,1,"Michigan RA  (Tiggleman, D.)",06:30.79,,,,,,,,,,,
16H2,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,B,2,"Santa Clara  (Lowenstein, R.)",06:35.36,,,,,,,,,,,
16H2,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,B,3,"Arizona State  (Grade, D.)",06:47.47,,,,,,,,,,,
16H2,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,B,4,"UCLA  (Bakkeby, C.)",06:51.73,,,,,,,,,,,
16H2,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,B,5,"SDSU - Men  (Hinich, J.)",07:08.58,,,,,,,,,,,
16H3,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,C,1,"Stanford Men's  (Matan, J.)",06:16.33,,,,,,,,,,,
16H3,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,C,2,"Orange Coast  (Remick, N.)",06:23.22,,,,,,,,,,,
16H3,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,C,3,"UC San Diego  (Sebald, A.)",06:41.66,,,,,,,,,,,
16H3,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,C,4,"UC Davis  (Robertson, G.)",06:47.41,,,,,,,,,,,
16H3,,Men's Collegiate Novice 8+ Derek Guelker Memorial Cup,C,5,"Colorado  (daniel, b.)",06:59.28,,,,,,,,,,,
9H1,,Women's Collegiate Novice 8+ Laurel Korholz Trophy,Prelim,1,"Texas Austin (Hearell, E.)",07:01.29,,,,,,,,,,,
9H1,,Women's Collegiate Novice 8+ Laurel Korholz Trophy,Prelim,2,"British Columbia (Froese, K.)",07:22.51,,,,,,,,,,,
9H1,,Women's Collegiate Novice 8+ Laurel Korholz Trophy,Prelim,3,"UCLA (Morales, S.)",07:23.26,,,,,,,,,,,
9H1,,Women's Collegiate Novice 8+ Laurel Korholz Trophy,Prelim,4,"SDSU (Ortiz, E.)",07:25.95,,,,,,,,,,,
9H1,,Women's Collegiate Novice 8+ Laurel Korholz Trophy,Prelim,5,"UC Santa Barbara (Greenslade, A.)",07:30.75,,,,,,,,,,,
9H1,,Women's Collegiate Novice 8+ Laurel Korholz Trophy,Prelim,6,"Sacramento State (Connors, M.)",07:31.17,,,,,,,,,,,
9H1,,Women's Collegiate Novice 8+ Laurel Korholz Trophy,Prelim,7,"Loyola Marymount (Candela, J.)",07:35.92,,,,,,,,,,,
1,,Women's Club DII/DIII/Club Novice 8+,A,1,Orange Coast (),07:45.30,,,,,,,,,,,
1,,Women's Club DII/DIII/Club Novice 8+,A,2,"UC San Diego (Tribelhorn, C.)",08:12.52,,,,,,,,,,,
1,,Women's Club DII/DIII/Club Novice 8+,A,3,"UC Santa Barbara (Matamoros, I.)",08:19.38,,,,,,,,,,,
1,,Women's Club DII/DIII/Club Novice 8+,A,4,"Southern Oregon University B (Smith, M.)",08:35.96,,,,,,,,,,,
2,,Women's Club DII/DIII/Club Novice 8+,B,1,"UC Davis (Tarrant, B.)",07:39.44,,,,,,,,,,,
2,,Women's Club DII/DIII/Club Novice 8+,B,2,"Humboldt State (Pope, A.)",07:52.27,,,,,,,,,,,
2,,Women's Club DII/DIII/Club Novice 8+,B,3,"Colorado (Newirth, E.)",07:55.77,,,,,,,,,,,
2,,Women's Club DII/DIII/Club Novice 8+,B,4,"Southern Oregon University (Norman, E.)",07:58.63,,,,,,,,,,,
13H1,,Men's Collegiate Lightweight,Prelim,1,"MIT (Douglas, C.)",06:25.60,,,,,,,,,,,
13H1,,Men's Collegiate Lightweight,Prelim,2,"University of Victoria (Cabral, I.)",06:25.85,,,,,,,,,,,
13H1,,Men's Collegiate Lightweight,Prelim,3,"Purdue (Gustafson, B.)",06:27.48,,,,,,,,,,,
13H1,,Men's Collegiate Lightweight,Prelim,4,"California Maritime Academy (Chaykin, C.)",06:51.46,,,,,,,,,,,
37H1,,Men's Masters Club Championship 8+,A,1,"Potomac (Granville, J.)",06:27.74,,,,,,,,,,,
37H1,,Men's Masters Club Championship 8+,A,2,"Long Beach (Van Blom, J.)",06:42.36,,,,,,,,,,,
37H1,,Men's Masters Club Championship 8+,A,3,"Sammamish (McGinnis, M.)",06:58.61,,,,,,,,,,,
37H1,,Men's Masters Club Championship 8+,A,4,"Rio Salado (Alford, W.)",07:08.89,,,,,,,,,,,
37H1,,Men's Masters Club Championship 8+,A,5,"Riverside (Schreiber, R.)",07:10.40,,,,,,,,,,,
37H1,,Men's Masters Club Championship 8+,A,,"Blue Cheese (Harrington, B.)",,,,,,,,,,,,
37H2,,Men's Masters Club Championship 8+,B,1,"Marin B (Evans, G.)",06:44.79,,,,,,,,,,,
37H2,,Men's Masters Club Championship 8+,B,2,"North Dakota (Frost, D.)",06:44.82,,,,,,,,,,,
37H2,,Men's Masters Club Championship 8+,B,3,"Marin (Geluk, J.)",06:46.55,,,,,,,,,,,
37H2,,Men's Masters Club Championship 8+,B,4,"East Bay (Specht, G.)",06:47.50,,,,,,,,,,,
37H2,,Men's Masters Club Championship 8+,B,5,"S.A.C. (Stroud, J.)",07:26.32,,,,,,,,,,,
37H2,,Men's Masters Club Championship 8+,B,6,"San Diego (Allen, J.)",07:30.14,,,,,,,,,,,
30H1,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,A,1,"Long Beach (O'Brien, W.)",07:23.42,,,,,,,,,,,
30H1,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,A,2,"Lake Union (Naegeli, J.)",07:30.94,,,,,,,,,,,
30H1,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,A,3,"Alexandria (Braun, A.)",07:32.83,,,,,,,,,,,
30H1,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,A,4,"Sammamish (Crisler, D.)",07:40.28,,,,,,,,,,,
30H1,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,A,5,"River City (Blickle, T.)",07:51.01,,,,,,,,,,,
30H1,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,A,6,"Los Angeles (Farrand, C.)",08:05.99,,,,,,,,,,,
30H1,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,A,7,"Marin B (Moody, E.)",08:07.12,,,,,,,,,,,
30H2,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,B,1,"Marin (Bellantoni, J.)",07:32.60,,,,,,,,,,,
30H2,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,B,2,"College Club Seattle (Nappi, M.)",07:33.98,,,,,,,,,,,
30H2,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,B,3,"Loveland (rubini, l.)",07:38.93,,,,,,,,,,,
30H2,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,B,4,"Chinook (Dynan, N.)",07:41.98,,,,,,,,,,,
30H2,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,B,5,"Newport (Lawrence, A.)",07:45.20,,,,,,,,,,,
30H2,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,B,6,"College Club Seattle B (Biery, N.)",08:09.63,,,,,,,,,,,
30H2,,Women's Masters Club Champ 8+ Thalia Kelly Considine Cup,B,7,"Lake Las Vegas (Stanley, T.)",08:46.09,,,,,,,,,,,
28H1,,Men's Open 8+,Prelim,1,"California (Arat, J.)",06:06.10,,,,,,,,,,,
28H1,,Men's Open 8+,Prelim,2,"California B (Bozzani, B.)",06:07.85,,,,,,,,,,,
28H1,,Men's Open 8+,Prelim,3,"California (Krane, F.)",06:08.39,,,,,,,,,,,
28H1,,Men's Open 8+,Prelim,4,"Boston College (Vergilio, C.)",06:35.55,,,,,,,,,,,
28H1,,Men's Open 8+,Prelim,5,"Unaff. (USA) (George, I.)",06:44.98,,,,,,,,,,,
28H1,,Men's Open 8+,Prelim,6,"UC Santa Barbara (Ho, J.)",06:47.02,,,,,,,,,,,
28H1,,Men's Open 8+,Prelim,7,"San Diego (Finnie, S.)",06:47.57,,,,,,,,,,,
28H1,,Men's Open 8+,Prelim,8,"UC Davis (Nguyen, B.)",07:38.93,,,,,,,,,,,
26H1,,Women's Open 8+ Carley Copley Cup,Prelim,1,"Stanford Lightweight Women (Reist, J.)",07:07.70,,,,,,,,,,,
26H1,,Women's Open 8+ Carley Copley Cup,Prelim,2,"USC Women (Blumberga, E.)",07:13.66,,,,,,,,,,,
26H1,,Women's Open 8+ Carley Copley Cup,Prelim,3,"Washington State (Arnis, G.)",07:17.68,,,,,,,,,,,
26H1,,Women's Open 8+ Carley Copley Cup,Prelim,4,"San Diego (Logan, b.)",07:18.65,,,,,,,,,,,
26H1,,Women's Open 8+ Carley Copley Cup,Prelim,5,"Long Beach State (Bollinger, K.)",07:43.82,,,,,,,,,,,
26H1,,Women's Open 8+ Carley Copley Cup,Prelim,6,"UC Santa Barbara (Young, T.)",07:44.90,,,,,,,,,,,
26H1,,Women's Open 8+ Carley Copley Cup,Prelim,7,"Colorado (Owlett, O.)",07:53.92,,,,,,,,,,,
52,,Freedom Rows Military Race,,1,Freedom Rows 1,08:37.03,,,,,,,,,,,
52,,Freedom Rows Military Race,,2,Freedom Rows 2,09:54.25,,,,,,,,,,,
22H1,,Men's HS Varsity 8+,A,1,"Oakland Strokes (Hoite, K.)",06:13.20,,,,,,,,,,,
22H1,,Men's HS Varsity 8+,A,2,"San Diego (Lanatta, J.)",06:16.50,,,,,,,,,,,
22H1,,Men's HS Varsity 8+,A,3,"Pocock (Hinck, I.)",06:19.96,,,,,,,,,,,
22H1,,Men's HS Varsity 8+,A,4,"Sammamish (Olerud, G.)",06:20.28,,,,,,,,,,,
22H1,,Men's HS Varsity 8+,A,5,"Baja California State (peralta, a.)",06:23.93,,,,,,,,,,,
22H1,,Men's HS Varsity 8+,A,6,"Los Gatos (Battisti, J.)",06:27.94,,,,,,,,,,,
22H1,,Men's HS Varsity 8+,A,7,"Colorado Junior (Snyder, S.)",07:30.51,,,,,,,,,,,
22H2,,Men's HS Varsity 8+,B,1,"Newport (Zachry, D.)",06:10.45,,,,,,,,,,,
22H2,,Men's HS Varsity 8+,B,2,"Capital (Hennessy, K.)",06:21.81,,,,,,,,,,,
22H2,,Men's HS Varsity 8+,B,3,"Junipero Serra (Whittle, L.)",06:24.18,,,,,,,,,,,
22H2,,Men's HS Varsity 8+,B,4,"Saugatuck (Burke, H.)",06:32.11,,,,,,,,,,,
22H2,,Men's HS Varsity 8+,B,5,"Upper Natoma (Garcia, J.)",06:35.73,,,,,,,,,,,
22H2,,Men's HS Varsity 8+,B,6,Marina Aquatic Center (),06:35.81,,,,,,,,,,,
22H3,,Men's HS Varsity 8+,C,1,"Marin (Carlson, L.)",06:16.44,,,,,,,,,,,
22H3,,Men's HS Varsity 8+,C,2,"Norcal (Wood, J.)",06:18.82,,,,,,,,,,,
22H3,,Men's HS Varsity 8+,C,3,"OKC Riversport (Stroud, M.)",06:22.42,,,,,,,,,,,
22H3,,Men's HS Varsity 8+,C,4,"PNRA/Mercer (Stoddard, D.)",06:22.89,,,,,,,,,,,
22H3,,Men's HS Varsity 8+,C,5,"River City (Carriere, M.)",06:37.92,,,,,,,,,,,
